ENSP00000261180	ENSP00000359211	88
ENSP00000262189	ENSP00000408617	63
ENSP00000273783	ENSP00000370194	216
ENSP00000273854	ENSP00000365272	462
ENSP00000274695	ENSP00000342087	264
ENSP00000274695	ENSP00000419471	462
ENSP00000286355	ENSP00000381003	84
ENSP00000320246	ENSP00000346659	67
ENSP00000333496	ENSP00000337451	86
ENSP00000337451	ENSP00000333496	86
ENSP00000337451	ENSP00000365272	462
ENSP00000342087	ENSP00000274695	264
ENSP00000342087	ENSP00000419471	101
ENSP00000342952	ENSP00000381003	84
ENSP00000346659	ENSP00000320246	67
ENSP00000354541	ENSP00000419952	66
ENSP00000359211	ENSP00000261180	88
ENSP00000359211	ENSP00000365272	284
ENSP00000359211	ENSP00000419471	122
ENSP00000365272	ENSP00000273854	462
ENSP00000365272	ENSP00000337451	462
ENSP00000365272	ENSP00000359211	284
ENSP00000365272	ENSP00000374323	462
ENSP00000365272	ENSP00000381097	462
ENSP00000370194	ENSP00000273783	216
ENSP00000374323	ENSP00000365272	462
ENSP00000381003	ENSP00000286355	84
ENSP00000381003	ENSP00000342952	84
ENSP00000381003	ENSP00000419471	67
ENSP00000381003	ENSP00000431245	84
ENSP00000381097	ENSP00000365272	462
ENSP00000408617	ENSP00000262189	63
ENSP00000419471	ENSP00000274695	462
ENSP00000419471	ENSP00000342087	101
ENSP00000419471	ENSP00000359211	122
ENSP00000419471	ENSP00000381003	67
ENSP00000419471	ENSP00000451131	67
ENSP00000419952	ENSP00000354541	66
ENSP00000431245	ENSP00000381003	84
ENSP00000451131	ENSP00000419471	67
